lng,lat,parcel_id
-72.69814,41.72910,189740045
-72.69832,41.72908,189740046
-72.69847,41.72907,189740047
-72.69865,41.72905,189740048
-72.69887,41.72903,189740049
-72.69619,41.72840,189741021
-72.69619,41.73216,189746124
-72.69615,41.73193,189746125
-72.69595,41.73214,189746126
-72.69575,41.73209,189746127
-72.69557,41.73212,189746128
-72.69539,41.73214,189746129
-72.69327,41.73185,189747130
-72.69345,41.73181,189747131
-72.69363,41.73179,189747132
-72.69381,41.73177,189747133
-72.69400,41.73179,189747134
-72.69419,41.73179,189747135
-72.69437,41.73177,189747136
-72.69455,41.73175,189747137
-72.69473,41.73172,189747138
-72.69491,41.73170,189747139
-72.69510,41.73168,189747140
-72.69528,41.73165,189747141
-72.69546,41.73163,189747142
-72.69564,41.73161,189747143
-72.69580,41.73149,189747144
-72.69609,41.73161,189747145
-72.69606,41.73143,189747146
-72.69603,41.73126,189747147
-72.69600,41.73109,189747148
-72.69597,41.73095,189747149
-72.69571,41.73111,189747178
-72.69554,41.73115,189747179
-72.69536,41.73117,189747180
-72.69517,41.73118,189747181
-72.69499,41.73119,189747182
-72.69481,41.73122,189747183
-72.69463,41.73123,189747184
-72.69444,41.73124,189747185
-72.69426,41.73124,189747186
-72.69407,41.73125,189747187
-72.69389,41.73126,189747188
-72.69371,41.73128,189747189
-72.69352,41.73129,189747190
-72.69334,41.73132,189747191
-72.69592,41.73066,189748150
-72.69589,41.73049,189748151
-72.69585,41.73030,189748152
-72.69581,41.73011,189748153
-72.69577,41.72992,189748154
-72.69578,41.72972,189748155
-72.69576,41.72958,189748156
-72.69573,41.72939,189748157
-72.69570,41.72921,189748158
-72.69567,41.72904,189748159
-72.69565,41.72888,189748160
-72.69562,41.72872,189748161
-72.69559,41.72852,189748162
-72.69556,41.72835,189748163
-72.69512,41.72835,189748164
-72.69515,41.72852,189748165
-72.69518,41.72869,189748166
-72.69520,41.72886,189748167
-72.69523,41.72904,189748168
-72.69526,41.72921,189748169
-72.69528,41.72938,189748170
-72.69531,41.72955,189748171
-72.69534,41.72972,189748172
-72.69533,41.72991,189748173
-72.69537,41.73011,189748174
-72.69541,41.73031,189748175
-72.69545,41.73050,189748176
-72.69548,41.73069,189748177
-72.69334,41.73084,189749192
-72.69354,41.73082,189749193
-72.69373,41.73080,189749194
-72.69392,41.73078,189749195
-72.69409,41.73073,189749196
-72.69428,41.73073,189749197
-72.69448,41.73072,189749198
-72.69470,41.73069,189749199
-72.69492,41.73066,189749200
-72.69486,41.73030,189749201
-72.69462,41.73032,189749202
-72.69440,41.73032,189749203
-72.69418,41.73034,189749204
-72.69396,41.73036,189749205
-72.69374,41.73038,189749206
-72.69353,41.73043,189749207
-72.69326,41.73051,189749208
-72.69328,41.72946,189750209
-72.69331,41.72962,189750210
-72.69334,41.72980,189750211
-72.69337,41.72997,189750212
-72.69368,41.72981,189750213
-72.69391,41.72986,189750214
-72.69412,41.72980,189750215
-72.69434,41.72980,189750216
-72.69469,41.72985,189750217
-72.69466,41.72966,189750218
-72.69463,41.72949,189750219
-72.69461,41.72933,189750220
-72.69430,41.72950,189750221
-72.69407,41.72945,189750222
-72.69385,41.72947,189750223
-72.69362,41.72943,189750224
-72.69320,41.72910,189751225
-72.69350,41.72890,189751226
-72.69374,41.72896,189751227
-72.69397,41.72894,189751228
-72.69420,41.72900,189751229
-72.69454,41.72896,189751230
-72.69452,41.72879,189751231
-72.69449,41.72861,189751232
-72.69446,41.72843,189751233
-72.69414,41.72863,189751234
-72.69390,41.72858,189751235
-72.69368,41.72860,189751236
-72.69344,41.72854,189751237
-72.69361,41.72812,190714074
-72.69357,41.72785,190714075
-72.69350,41.72753,190714076
-72.69391,41.72741,190714077
-72.69403,41.72786,190714078
-72.69407,41.72809,190714079
-72.69442,41.72806,190714080
-72.69439,41.72786,190714081
-72.69436,41.72770,190714082
-72.69429,41.72730,190714083
-72.69456,41.72720,190714084
-72.69483,41.72705,190714085
-72.69506,41.72695,190714086
-72.69528,41.72684,190714087
-72.69549,41.72673,190714088
-72.69567,41.72664,190714089
-72.69586,41.72655,190714090
-72.69608,41.72646,190714091
-72.69636,41.72635,190714092
-72.69656,41.72633,190714093
-72.69674,41.72631,190714094
-72.69697,41.72630,190714095
-72.69724,41.72627,190714096
-72.69747,41.72625,190714097
-72.69765,41.72624,190714098
-72.69783,41.72622,190714099
-72.69801,41.72621,190714100
-72.69819,41.72619,190714101
-72.69837,41.72618,190714102
-72.69865,41.72615,190714103
-72.69513,41.72595,190714104
-72.69915,41.72816,190741001
-72.69914,41.72805,190741002
-72.69913,41.72791,190741003
-72.69920,41.72755,190741004
-72.69890,41.72762,190741039
-72.69862,41.72768,190741040
-72.69839,41.72769,190741041
-72.69821,41.72771,190741042
-72.69803,41.72773,190741043
-72.69784,41.72774,190741044
-72.69766,41.72776,190741045
-72.69748,41.72777,190741046
-72.69725,41.72779,190741047
-72.69698,41.72781,190741048
-72.69672,41.72783,190741049
-72.69647,41.72776,190741050
-72.69611,41.72778,190741051
-72.69614,41.72799,190741052
-72.69616,41.72819,190741053
-72.69650,41.72817,190741054
-72.69677,41.72824,190741055
-72.69709,41.72822,190741056
-72.69736,41.72820,190741057
-72.69754,41.72818,190741058
-72.69772,41.72817,190741059
-72.69791,41.72815,190741060
-72.69809,41.72813,190741061
-72.69836,41.72811,190741062
-72.69872,41.72807,190741063
-72.69900,41.72699,190742005
-72.69898,41.72682,190742006
-72.69911,41.72660,190742007
-72.69880,41.72661,190742008
-72.69856,41.72664,190742009
-72.69839,41.72673,190742010
-72.69821,41.72674,190742011
-72.69803,41.72676,190742012
-72.69785,41.72677,190742013
-72.69767,41.72679,190742014
-72.69748,41.72680,190742015
-72.69730,41.72682,190742016
-72.69712,41.72683,190742017
-72.69694,41.72685,190742018
-72.69676,41.72687,190742019
-72.69658,41.72688,190742020
-72.69639,41.72690,190742021
-72.69615,41.72686,190742022
-72.69605,41.72717,190742023
-72.69594,41.72741,190742024
-72.69619,41.72739,190742025
-72.69644,41.72737,190742026
-72.69664,41.72729,190742027
-72.69691,41.72727,190742028
-72.69718,41.72724,190742029
-72.69736,41.72723,190742030
-72.69754,41.72721,190742031
-72.69773,41.72720,190742032
-72.69791,41.72718,190742033
-72.69809,41.72717,190742034
-72.69827,41.72715,190742035
-72.69845,41.72714,190742036
-72.69865,41.72722,190742037
-72.69903,41.72718,190742038
-72.69554,41.72818,190748064
-72.69551,41.72801,190748065
-72.69548,41.72783,190748066
-72.69546,41.72766,190748067
-72.69543,41.72751,190748068
-72.69541,41.72728,190748069
-72.69500,41.72753,190748070
-72.69504,41.72783,190748071
-72.69507,41.72801,190748072
-72.69510,41.72818,190748073
-72.69305,41.80726,191009049
-72.69286,41.80721,191009050
-72.69268,41.80722,191009051
-72.69249,41.80724,191009052
-72.69231,41.80724,191009053
-72.69213,41.80726,191009054
-72.69194,41.80727,191009055
-72.69176,41.80728,191009056
-72.69158,41.80730,191009057
-72.69314,41.80640,191012030
-72.69295,41.80639,191012031
-72.69277,41.80642,191012032
-72.69259,41.80643,191012033
-72.69241,41.80642,191012034
-72.69222,41.80643,191012035
-72.69204,41.80645,191012036
-72.69186,41.80648,191012037
-72.69168,41.80649,191012038
-72.69150,41.80652,191012039
-72.69153,41.80684,191012040
-72.69172,41.80683,191012041
-72.69190,41.80682,191012042
-72.69208,41.80684,191012043
-72.69227,41.80684,191012044
-72.69245,41.80683,191012045
-72.69263,41.80681,191012046
-72.69282,41.80680,191012047
-72.69300,41.80679,191012048
-72.69307,41.80571,191015010
-72.69288,41.80572,191015011
-72.69270,41.80573,191015012
-72.69251,41.80574,191015013
-72.69233,41.80574,191015014
-72.69215,41.80576,191015015
-72.69196,41.80576,191015016
-72.69178,41.80577,191015017
-72.69160,41.80578,191015018
-72.69141,41.80579,191015019
-72.69144,41.80605,191015020
-72.69163,41.80607,191015021
-72.69181,41.80607,191015022
-72.69200,41.80607,191015023
-72.69218,41.80606,191015024
-72.69236,41.80603,191015025
-72.69254,41.80599,191015026
-72.69273,41.80598,191015027
-72.69291,41.80596,191015028
-72.69309,41.80595,191015029
-72.69145,41.80520,191030001
-72.69146,41.80539,191030002
-72.69174,41.80538,191030003
-72.69196,41.80533,191030004
-72.69219,41.80531,191030005
-72.69242,41.80530,191030006
-72.69266,41.80528,191030007
-72.69289,41.80527,191030008
-72.69311,41.80529,191030009
-72.69309,41.80492,192030082
-72.69287,41.80491,192030083
-72.69265,41.80496,192030084
-72.69241,41.80503,192030085
-72.69218,41.80500,192030086
-72.69194,41.80502,192030087
-72.69171,41.80499,192030088
-72.69143,41.80501,192030089
-72.69300,41.80396,192031063
-72.69278,41.80404,192031064
-72.69257,41.80408,192031065
-72.69235,41.80408,192031066
-72.69213,41.80409,192031067
-72.69192,41.80411,192031068
-72.69170,41.80412,192031069
-72.69148,41.80406,192031070
-72.69121,41.80408,192031071
-72.69125,41.80425,192031072
-72.69133,41.80446,192031073
-72.69136,41.80463,192031074
-72.69162,41.80445,192031075
-72.69185,41.80451,192031076
-72.69209,41.80449,192031077
-72.69232,41.80440,192031078
-72.69256,41.80446,192031079
-72.69278,41.80439,192031080
-72.69302,41.80447,192031081
-72.69308,41.80330,192032001
-72.69305,41.80315,192032002
-72.69304,41.80295,192032003
-72.69277,41.80298,192032043
-72.69257,41.80308,192032044
-72.69234,41.80310,192032045
-72.69212,41.80313,192032046
-72.69191,41.80315,192032047
-72.69169,41.80317,192032048
-72.69145,41.80320,192032049
-72.69124,41.80320,192032050
-72.69097,41.80315,192032051
-72.69101,41.80335,192032052
-72.69108,41.80354,192032053
-72.69112,41.80372,192032054
-72.69135,41.80352,192032055
-72.69158,41.80358,192032056
-72.69182,41.80356,192032057
-72.69204,41.80353,192032058
-72.69226,41.80351,192032059
-72.69247,41.80349,192032060
-72.69267,41.80347,192032061
-72.69291,41.80353,192032062
-72.69297,41.80255,192041004
-72.69294,41.80238,192041005
-72.69290,41.80217,192041006
-72.69288,41.80198,192041007
-72.69259,41.80202,192041023
-72.69238,41.80211,192041024
-72.69215,41.80213,192041025
-72.69192,41.80215,192041026
-72.69169,41.80218,192041027
-72.69145,41.80213,192041028
-72.69124,41.80231,192041029
-72.69100,41.80218,192041030
-72.69074,41.80220,192041031
-72.69078,41.80238,192041032
-72.69082,41.80276,192041033
-72.69099,41.80260,192041034
-72.69117,41.80259,192041035
-72.69140,41.80261,192041036
-72.69164,41.80260,192041037
-72.69184,41.80255,192041038
-72.69204,41.80248,192041039
-72.69229,41.80255,192041040
-72.69249,41.80244,192041041
-72.69268,41.80241,192041042
-72.69309,41.80146,192042008
-72.69060,41.80136,192042009
-72.69062,41.80150,192042010
-72.69065,41.80167,192042011
-72.69069,41.80182,192042012
-72.69096,41.80166,192042013
-72.69114,41.80166,192042014
-72.69137,41.80171,192042015
-72.69160,41.80164,192042016
-72.69182,41.80155,192042017
-72.69204,41.80157,192042018
-72.69225,41.80155,192042019
-72.69245,41.80152,192042020
-72.69269,41.80151,192042021
-72.69290,41.80151,192042022
-72.69312,41.80131,193042058
-72.69299,41.80103,193042059
-72.69278,41.80110,193042060
-72.69254,41.80108,193042061
-72.69230,41.80108,193042062
-72.69207,41.80117,193042063
-72.69183,41.80119,193042064
-72.69160,41.80121,193042065
-72.69137,41.80122,193042066
-72.69114,41.80125,193042067
-72.69090,41.80120,193042068
-72.69052,41.80109,193042069
-72.69055,41.80122,193042070
-72.69201,41.79961,193049047
-72.69183,41.79962,193049048
-72.69164,41.79963,193049049
-72.69146,41.79965,193049050
-72.69127,41.79966,193049051
-72.69109,41.79967,193049052
-72.69091,41.79969,193049053
-72.69073,41.79970,193049054
-72.69055,41.79971,193049055
-72.69034,41.79974,193049056
-72.69119,41.80034,193049057
-72.69303,41.79873,193054018
-72.69285,41.79874,193054019
-72.69267,41.79876,193054020
-72.69249,41.79876,193054021
-72.69252,41.79908,193054043
-72.69270,41.79908,193054044
-72.69288,41.79907,193054045
-72.69305,41.79907,193054046
-72.69214,41.79879,193055022
-72.69195,41.79880,193055023
-72.69177,41.79881,193055024
-72.69158,41.79881,193055025
-72.69140,41.79882,193055026
-72.69122,41.79883,193055027
-72.69104,41.79884,193055028
-72.69086,41.79885,193055029
-72.69067,41.79886,193055030
-72.69039,41.79884,193055031
-72.69031,41.79923,193055032
-72.69052,41.79923,193055033
-72.69070,41.79923,193055034
-72.69089,41.79919,193055035
-72.69107,41.79917,193055036
-72.69125,41.79916,193055037
-72.69143,41.79915,193055038
-72.69161,41.79914,193055039
-72.69180,41.79913,193055040
-72.69198,41.79912,193055041
-72.69217,41.79911,193055042
-72.68743,41.79646,193056001
-72.68868,41.79734,193056071
-72.69180,41.79774,193098001
-72.69030,41.79842,193098002
-72.69049,41.79842,193098003
-72.69068,41.79835,193098004
-72.69086,41.79835,193098005
-72.69105,41.79834,193098006
-72.69123,41.79833,193098007
-72.69141,41.79832,193098008
-72.69159,41.79832,193098009
-72.69178,41.79831,193098010
-72.69196,41.79830,193098011
-72.69214,41.79830,193098012
-72.69233,41.79829,193098013
-72.69251,41.79828,193098014
-72.69269,41.79828,193098015
-72.69288,41.79827,193098016
-72.69306,41.79826,193098017
-72.67266,41.80478,195101001
-72.68793,41.78884,196101001
-72.68756,41.78875,196101002
-72.68749,41.78893,196101063
-72.68811,41.78832,196153003
-72.68834,41.78828,196153004
-72.68859,41.78833,196153005
-72.68881,41.78841,196153006
-72.68917,41.78855,196153007
-72.68927,41.78834,196153008
-72.68933,41.78821,196153009
-72.68943,41.78803,196153010
-72.68953,41.78782,196153011
-72.68961,41.78764,196153012
-72.68914,41.78776,196153048
-72.68890,41.78776,196153049
-72.68868,41.78773,196153050
-72.68849,41.78763,196153051
-72.68796,41.78784,196153058
-72.68785,41.78799,196153059
-72.68801,41.78831,196153060
-72.68773,41.78827,196153061
-72.68769,41.78840,196153062
-72.68806,41.78755,196153900
-72.68682,41.78882,196156064
-72.68685,41.78868,196156065
-72.68690,41.78853,196156066
-72.68696,41.78823,196157067
-72.68704,41.78807,196157068
-72.68701,41.78790,196157069
-72.68743,41.78737,196157070
-72.68723,41.78734,196157071
-72.68706,41.78730,196157072
-72.68688,41.78727,196157073
-72.68972,41.78736,196205013
-72.68979,41.78721,196205014
-72.68985,41.78706,196205015
-72.69003,41.78692,196205016
-72.69010,41.78676,196205017
-72.68980,41.78673,196205031
-72.68961,41.78678,196205032
-72.68942,41.78679,196205033
-72.68922,41.78676,196205034
-72.68900,41.78672,196205035
-72.68877,41.78676,196205036
-72.68841,41.78652,196205037
-72.68835,41.78669,196205038
-72.68820,41.78684,196205039
-72.68816,41.78697,196205040
-72.68811,41.78710,196205041
-72.68847,41.78701,196205042
-72.68864,41.78706,196205043
-72.68882,41.78709,196205044
-72.68900,41.78712,196205045
-72.68918,41.78715,196205046
-72.68937,41.78715,196205047
-72.69019,41.78646,196206018
-72.69025,41.78633,196206019
-72.69030,41.78620,196206020
-72.69027,41.78603,196206021
-72.68847,41.78609,196206022
-72.68842,41.78623,196206023
-72.68875,41.78625,196206024
-72.68897,41.78614,196206025
-72.68917,41.78613,196206026
-72.68933,41.78619,196206027
-72.68954,41.78613,196206028
-72.68971,41.78621,196206029
-72.68988,41.78629,196206030
-72.68686,41.78677,196210074
-72.68708,41.78684,196210075
-72.68731,41.78686,196210076
-72.68746,41.78679,196210077
-72.68755,41.78667,196210078
-72.68760,41.78653,196210079
-72.68765,41.78638,196210080
-72.68726,41.78644,196210081
-72.68709,41.78640,196210082
-72.68693,41.78634,196210083
-72.68676,41.78628,196210084
-72.68776,41.78605,196211085
-72.69313,41.78278,197199001
-72.69308,41.78294,197199002
-72.69301,41.78312,197199003
-72.69295,41.78331,197199004
-72.69291,41.78344,197199005
-72.69286,41.78357,197199006
-72.69282,41.78370,197199007
-72.69277,41.78384,197199008
-72.69273,41.78397,197199009
-72.69268,41.78412,197199010
-72.69306,41.78401,197199011
-72.69213,41.78402,197201012
-72.69207,41.78385,197201013
-72.69212,41.78372,197201014
-72.69216,41.78358,197201015
-72.69221,41.78345,197201016
-72.69225,41.78333,197201017
-72.69229,41.78319,197201018
-72.69234,41.78306,197201019
-72.69238,41.78293,197201020
-72.69243,41.78280,197201021
-72.69247,41.78266,197201022
-72.69252,41.78253,197201023
-72.69257,41.78238,197201024
-72.69261,41.78225,197201025
-72.69266,41.78212,197201026
-72.69217,41.78212,197201027
-72.69212,41.78230,197201028
-72.69208,41.78244,197201029
-72.69204,41.78257,197201030
-72.69200,41.78271,197201031
-72.69196,41.78284,197201032
-72.69192,41.78297,197201033
-72.69188,41.78311,197201034
-72.69184,41.78324,197201035
-72.69179,41.78338,197201036
-72.69175,41.78351,197201037
-72.69171,41.78365,197201038
-72.69166,41.78381,197201039
-72.69187,41.78397,197201900
-72.69124,41.78346,197203046
-72.69128,41.78323,197203047
-72.69130,41.78314,197203048
-72.69133,41.78299,197203049
-72.69136,41.78286,197203050
-72.69139,41.78273,197203051
-72.69143,41.78259,197203052
-72.69146,41.78246,197203053
-72.69150,41.78232,197203054
-72.69153,41.78219,197203055
-72.69105,41.78216,197203056
-72.69102,41.78229,197203057
-72.69100,41.78242,197203058
-72.69098,41.78256,197203059
-72.69096,41.78269,197203060
-72.69094,41.78282,197203061
-72.69092,41.78296,197203062
-72.69092,41.78308,197203063
-72.69092,41.78318,197203064
-72.69093,41.78333,197203065
-72.69093,41.78347,197203066
-72.69093,41.78370,197203067
-72.69120,41.78371,197203068
-72.69025,41.78586,197206069
-72.69037,41.78572,197206070
-72.69044,41.78558,197206071
-72.69045,41.78545,197206072
-72.69046,41.78530,197206073
-72.69002,41.78543,197206122
-72.68978,41.78548,197206123
-72.68959,41.78553,197206124
-72.68932,41.78547,197206125
-72.68908,41.78532,197206126
-72.68874,41.78520,197206127
-72.68872,41.78532,197206128
-72.68870,41.78547,197206129
-72.68875,41.78562,197206130
-72.68872,41.78577,197206131
-72.68863,41.78593,197206132
-72.69055,41.78497,197207074
-72.69056,41.78477,197207075
-72.69032,41.78449,197207076
-72.69049,41.78413,197207102
-72.69026,41.78413,197207103
-72.69006,41.78412,197207104
-72.68985,41.78411,197207105
-72.68964,41.78419,197207106
-72.68944,41.78407,197207107
-72.68922,41.78397,197207108
-72.68877,41.78393,197207109
-72.68858,41.78402,197207110
-72.68889,41.78430,197207111
-72.68889,41.78449,197207112
-72.68888,41.78461,197207113
-72.68887,41.78475,197207114
-72.68886,41.78490,197207115
-72.68933,41.78478,197207116
-72.68955,41.78469,197207117
-72.68975,41.78470,197207118
-72.68994,41.78469,197207119
-72.69012,41.78479,197207120
-72.69029,41.78495,197207121
-72.69033,41.78339,197208077
-72.69033,41.78327,197208078
-72.69022,41.78315,197208079
-72.69035,41.78308,197208080
-72.69015,41.78288,197208081
-72.69016,41.78275,197208082
-72.69016,41.78261,197208083
-72.69017,41.78246,197208084
-72.69019,41.78234,197208085
-72.69020,41.78220,197208086
-72.68935,41.78251,197208087
-72.68881,41.78260,197208088
-72.68879,41.78279,197208089
-72.68879,41.78296,197208090
-72.68880,41.78316,197208091
-72.68865,41.78329,197208092
-72.68866,41.78341,197208093
-72.68868,41.78358,197208094
-72.68908,41.78343,197208095
-72.68934,41.78341,197208096
-72.68955,41.78347,197208097
-72.68977,41.78349,197208098
-72.68998,41.78359,197208099
-72.69019,41.78361,197208100
-72.69044,41.78362,197208101
-72.68948,41.78301,197208180
-72.68685,41.78559,197211133
-72.68702,41.78565,197211134
-72.68719,41.78571,197211135
-72.68732,41.78582,197211136
-72.68748,41.78589,197211137
-72.68784,41.78590,197211138
-72.68780,41.78573,197211139
-72.68784,41.78550,197211140
-72.68802,41.78535,197211141
-72.68808,41.78512,197211142
-72.68781,41.78512,197211143
-72.68751,41.78528,197211144
-72.68730,41.78528,197211145
-72.68711,41.78526,197211146
-72.68697,41.78508,197211147
-72.68677,41.78515,197211148
-72.68677,41.78457,197212149
-72.68695,41.78458,197212150
-72.68714,41.78458,197212151
-72.68729,41.78460,197212152
-72.68746,41.78478,197212153
-72.68791,41.78481,197212154
-72.68791,41.78471,197212155
-72.68781,41.78457,197212156
-72.68780,41.78443,197212157
-72.68779,41.78429,197212158
-72.68778,41.78416,197212159
-72.68785,41.78402,197212160
-72.68784,41.78389,197212161
-72.68739,41.78404,197212162
-72.68721,41.78399,197212163
-72.68703,41.78408,197212164
-72.68685,41.78410,197212165
-72.68682,41.78349,197213166
-72.68699,41.78344,197213167
-72.68717,41.78348,197213168
-72.68736,41.78348,197213169
-72.68782,41.78362,197213170
-72.68781,41.78346,197213171
-72.68780,41.78333,197213172
-72.68779,41.78318,197213173
-72.68778,41.78305,197213174
-72.68777,41.78295,197213175
-72.68741,41.78227,197213176
-72.68786,41.78218,197213177
-72.68705,41.78312,197213178
-72.68704,41.78323,197213179
-72.69306,41.78069,198200001
-72.69270,41.78199,198201002
-72.69275,41.78185,198201003
-72.69279,41.78172,198201004
-72.69283,41.78159,198201005
-72.69288,41.78145,198201006
-72.69299,41.78135,198201007
-72.69304,41.78124,198201008
-72.69281,41.78119,198201009
-72.69263,41.78119,198201017
-72.69239,41.78113,198201018
-72.69241,41.78137,198201019
-72.69236,41.78150,198201020
-72.69232,41.78163,198201021
-72.69228,41.78177,198201022
-72.69224,41.78190,198201023
-72.69212,41.78202,198201024
-72.69298,41.78025,198202010
-72.69310,41.78015,198202011
-72.69309,41.77968,198202012
-72.69300,41.77986,198202013
-72.69283,41.77996,198202014
-72.69268,41.78015,198202015
-72.69260,41.78043,198202016
-72.69157,41.78205,198203025
-72.69160,41.78191,198203026
-72.69164,41.78176,198203027
-72.69167,41.78163,198203028
-72.69172,41.78144,198203029
-72.69175,41.78131,198203030
-72.69179,41.78114,198203031
-72.69185,41.78086,198203032
-72.69154,41.78073,198203065
-72.69137,41.78066,198203066
-72.69118,41.78061,198203067
-72.69123,41.78083,198203068
-72.69130,41.78095,198203069
-72.69127,41.78110,198203070
-72.69124,41.78123,198203071
-72.69122,41.78135,198203072
-72.69119,41.78150,198203073
-72.69116,41.78162,198203074
-72.69113,41.78175,198203075
-72.69111,41.78189,198203076
-72.69108,41.78202,198203077
-72.69209,41.77998,198204033
-72.69219,41.77988,198204034
-72.69227,41.77978,198204035
-72.69235,41.77968,198204036
-72.69240,41.77958,198204037
-72.69249,41.77947,198204038
-72.69255,41.77934,198204039
-72.69263,41.77922,198204040
-72.69270,41.77910,198204041
-72.69277,41.77897,198204042
-72.69285,41.77885,198204043
-72.69292,41.77872,198204044
-72.69298,41.77859,198204045
-72.69307,41.77848,198204046
-72.69314,41.77835,198204047
-72.69253,41.77840,198204048
-72.69245,41.77848,198204049
-72.69238,41.77860,198204050
-72.69232,41.77873,198204051
-72.69224,41.77885,198204052
-72.69216,41.77898,198204053
-72.69210,41.77911,198204054
-72.69202,41.77923,198204055
-72.69194,41.77936,198204056
-72.69188,41.77948,198204057
-72.69172,41.77971,198204059
-72.69162,41.77981,198204060
-72.69140,41.78002,198204061
-72.69162,41.78007,198204062
-72.69179,41.78015,198204063
-72.69201,41.78024,198204064
-72.69253,41.77832,198204065
-72.69039,41.78205,198208078
-72.69042,41.78189,198208079
-72.69048,41.78158,198208080
-72.69051,41.78142,198208081
-72.69045,41.78126,198208082
-72.69047,41.78113,198208083
-72.69050,41.78100,198208084
-72.69053,41.78087,198208085
-72.69055,41.78074,198208086
-72.69058,41.78060,198208087
-72.69070,41.78047,198208088
-72.69069,41.78031,198208114
-72.69045,41.78031,198208115
-72.69028,41.78027,198208116
-72.69012,41.78020,198208117
-72.68996,41.78014,198208118
-72.68976,41.78024,198208119
-72.68950,41.78049,198208130
-72.68953,41.77997,198208131
-72.68907,41.77993,198208132
-72.68897,41.78049,198208133
-72.68890,41.78109,198208134
-72.68894,41.78148,198208135
-72.68984,41.78154,198208136
-72.68882,41.78207,198208137
-72.69181,41.77960,198209058
-72.69110,41.77957,198209089
-72.69110,41.77943,198209090
-72.69118,41.77931,198209091
-72.69125,41.77918,198209092
-72.69132,41.77905,198209093
-72.69140,41.77893,198209094
-72.69155,41.77867,198209096
-72.69162,41.77855,198209097
-72.69169,41.77842,198209098
-72.69173,41.77829,198209099
-72.69118,41.77829,198209100
-72.69111,41.77842,198209101
-72.69103,41.77854,198209102
-72.69095,41.77866,198209103
-72.69090,41.77880,198209104
-72.69083,41.77893,198209105
-72.69073,41.77905,198209106
-72.69066,41.77917,198209107
-72.69065,41.77936,198209108
-72.69031,41.77953,198209109
-72.69048,41.77966,198209110
-72.69065,41.77970,198209111
-72.69082,41.77975,198209112
-72.69102,41.77984,198209113
-72.69148,41.77880,198209900
-72.68786,41.78204,198213138
-72.68786,41.78190,198213139
-72.68792,41.78177,198213140
-72.68793,41.78163,198213141
-72.68798,41.78151,198213142
-72.68800,41.78130,198213143
-72.68764,41.78125,198213174
-72.68741,41.78108,198213175
-72.68737,41.78122,198213176
-72.68741,41.78137,198213177
-72.68738,41.78150,198213178
-72.68806,41.78084,198214144
-72.68812,41.78040,198214145
-72.68814,41.78017,198214146
-72.68816,41.78001,198214147
-72.68818,41.77988,198214148
-72.68822,41.77953,198214149
-72.68827,41.77920,198214150
-72.68824,41.77905,198214159
-72.68787,41.77900,198214160
-72.68776,41.77921,198214161
-72.68772,41.77934,198214162
-72.68770,41.77945,198214163
-72.68769,41.77957,198214164
-72.68767,41.77972,198214165
-72.68765,41.77986,198214166
-72.68763,41.78000,198214167
-72.68762,41.78013,198214168
-72.68760,41.78027,198214169
-72.68758,41.78040,198214170
-72.68757,41.78054,198214171
-72.68755,41.78067,198214172
-72.68753,41.78083,198214173
-72.68996,41.77903,198215120
-72.69005,41.77886,198215121
-72.69014,41.77869,198215122
-72.69022,41.77854,198215123
-72.69033,41.77833,198215124
-72.68975,41.77824,198215125
-72.68967,41.77842,198215126
-72.68957,41.77864,198215127
-72.68928,41.77895,198215128
-72.68973,41.77918,198215129
-72.68888,41.77864,198216151
-72.68886,41.77846,198216152
-72.68893,41.77832,198216153
-72.68822,41.77828,198216154
-72.68816,41.77844,198216155
-72.68840,41.77846,198216156
-72.68857,41.77860,198216157
-72.68884,41.77884,198216158
-72.68682,41.78115,198217179
-72.68677,41.78100,198217180
-72.68690,41.78070,198218181
-72.68685,41.78052,198218183
-72.68687,41.78038,198218184
-72.68690,41.78025,198218185
-72.68692,41.78011,198218186
-72.68694,41.77998,198218187
-72.68696,41.77984,198218188
-72.68698,41.77971,198218189
-72.68701,41.77956,198218190
-72.68703,41.77943,198218191
-72.68705,41.77930,198218192
-72.68710,41.77916,198218193
-72.68715,41.77903,198218194
-72.68705,41.77870,198218195
-72.69295,41.77738,199204019
-72.69290,41.77758,199204020
-72.69293,41.77773,199204021
-72.69281,41.77789,199204022
-72.69274,41.77798,199204023
-72.69270,41.77812,199204024
-72.69302,41.77817,199204025
-72.69260,41.77823,199204026
-72.69284,41.77783,199204027
-72.69184,41.77817,199209027
-72.69191,41.77805,199209028
-72.69199,41.77792,199209029
-72.69206,41.77779,199209030
-72.69214,41.77767,199209031
-72.69232,41.77761,199209032
-72.69250,41.77732,199209033
-72.69229,41.77728,199209034
-72.69212,41.77724,199209035
-72.69194,41.77720,199209036
-72.69174,41.77707,199209037
-72.69164,41.77726,199209038
-72.69167,41.77743,199209039
-72.69159,41.77757,199209040
-72.69153,41.77768,199209041
-72.69146,41.77779,199209042
-72.69139,41.77791,199209043
-72.69133,41.77804,199209044
-72.69125,41.77817,199209045
-72.69043,41.77814,199215046
-72.69050,41.77802,199215047
-72.69059,41.77790,199215048
-72.69063,41.77776,199215049
-72.69071,41.77764,199215050
-72.69078,41.77751,199215051
-72.69084,41.77738,199215052
-72.69093,41.77726,199215053
-72.69109,41.77716,199215054
-72.69115,41.77704,199215055
-72.69123,41.77690,199215056
